PERMNO,date,NCUSIP,TICKER,COMNAM,TSYMBOL,PERMCO,CUSIP,PRC,vwretx,ewretx,sprtrn
83435,20160822,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.52,-0.000452,0.000279,-0.000563
83435,20160823,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.6,0.002792,0.004387,0.001952
83435,20160824,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.91,-0.00611,-0.007138,-0.00524
83435,20160825,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.03,-0.000662,-0.000033,-0.001365
83435,20160826,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.27,-0.001846,-0.001869,-0.001579
83435,20160829,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.26,0.005107,0.005034,0.005228
83435,20160830,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.58,-0.00165,-0.000453,-0.001954
83435,20160831,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.75,-0.002727,-0.003867,-0.002376
83435,20160901,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.93,0.000696,0.000612,-0.000041
83435,20160902,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.28,0.005842,0.007849,0.004201
83435,20160906,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.71,0.003388,0.005587,0.002982
83435,20160907,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.35,0.000611,0.002767,-0.000146
83435,20160908,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.36,-0.002122,0.001892,-0.002223
83435,20160909,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.92,-0.025044,-0.023232,-0.024522
83435,20160912,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.46,0.013309,0.008207,0.014677
83435,20160913,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.04,-0.016202,-0.01623,-0.014831
83435,20160914,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.46,-0.000618,0.000042,-0.000588
83435,20160915,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.99,0.009992,0.007897,0.010109
83435,20160916,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.67,-0.003954,-0.001778,-0.003772
83435,20160919,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.19,0.001361,0.003645,-0.000019
83435,20160920,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.79,-0.000423,0.000307,0.000299
83435,20160921,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.14,0.011837,0.011,0.010917
83435,20160922,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.15,0.007763,0.009762,0.0065
83435,20160923,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.8,-0.005954,-0.004179,-0.005737
83435,20160926,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.29,-0.008374,-0.007837,-0.008588
83435,20160927,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.37,0.005059,0.002918,0.006444
83435,20160928,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.69,0.006445,0.006815,0.005296
83435,20160929,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.57,-0.009266,-0.008509,-0.009321
83435,20160930,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.1,0.007794,0.007512,0.007968
83435,20161003,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.13,-0.003187,-0.000695,-0.003261
83435,20161004,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.18,-0.005728,-0.006778,-0.004956
83435,20161005,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.71,0.004631,0.005937,0.004297
83435,20161006,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.68,-0.00077,-0.003019,0.000482
83435,20161007,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.22,-0.003854,-0.004784,-0.003253
83435,20161010,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.92,0.005604,0.006903,0.004606
83435,20161011,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.68,-0.012627,-0.013098,-0.012447
83435,20161012,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.36,0.000845,-0.001208,0.001147
83435,20161013,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.62,-0.003349,-0.006521,-0.003099
83435,20161014,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.44,-0.000331,-0.0018,0.000202
83435,20161017,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.79,-0.002542,-0.003138,-0.003038
83435,20161018,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.68,0.006561,0.005921,0.00616
83435,20161019,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.73,0.002896,0.004623,0.002192
83435,20161020,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.38,-0.001755,-0.000382,-0.001376
83435,20161021,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.17,-0.000134,-0.000561,-0.000084
83435,20161024,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.59,0.004409,0.001822,0.00475
83435,20161025,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.55,-0.004389,-0.00568,-0.003798
83435,20161026,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.08,-0.002862,-0.005764,-0.00174
83435,20161027,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.87,-0.004094,-0.007745,-0.002987
83435,20161028,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.78,-0.002632,-0.003912,-0.003108
83435,20161031,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.55,0.000414,-0.001173,-0.000122
83435,20161101,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.33,-0.006826,-0.007564,-0.006787
83435,20161102,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.68,-0.007839,-0.010591,-0.006525
83435,20161103,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.23,-0.00426,-0.007174,-0.004423
83435,20161104,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.28,-0.001282,0.000691,-0.001666
83435,20161107,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.05,0.020923,0.016,0.022224
83435,20161108,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.16,0.003537,0.002659,0.003772
83435,20161109,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.21,0.011973,0.015605,0.011077
83435,20161110,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.16,0.001844,0.005824,0.001951
83435,20161111,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.42,0.00025,0.008795,-0.001398
83435,20161114,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,39.3,0.002265,0.005863,-0.000116
83435,20161115,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.21,0.007743,0.007567,0.007481
83435,20161116,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.98,-0.001718,0.0018,-0.001582
83435,20161117,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.45,0.004556,0.002991,0.004676
83435,20161118,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.19,-0.001475,0.001335,-0.002387
83435,20161121,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.11,0.007754,0.006455,0.007461
83435,20161122,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.01,0.002995,0.004393,0.002165
83435,20161123,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.96,0.000906,0.002017,0.000808
83435,20161125,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.87,0.003627,0.004269,0.003914
83435,20161128,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.45,-0.006068,-0.006465,-0.005254
83435,20161129,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.6,0.000775,-0.00196,0.001335
83435,20161130,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.02,-0.001744,-0.001013,-0.002653
83435,20161201,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,39.63,-0.004293,-0.005958,-0.003516
83435,20161202,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.07,0.000698,0.001664,0.000397
83435,20161205,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.2,0.007234,0.010715,0.005821
83435,20161206,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,39.97,0.004719,0.007233,0.003411
83435,20161207,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.52,0.012216,0.007765,0.013163
83435,20161208,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.41,0.003623,0.008124,0.002159
83435,20161209,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.76,0.00391,0.002235,0.005939
83435,20161212,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.3,-0.00249,-0.006,-0.001137
83435,20161213,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.47,0.005609,0.001604,0.00654
83435,20161214,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.91,-0.009701,-0.010995,-0.008117
83435,20161215,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.41,0.00354,0.002076,0.003883
83435,20161216,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.61,-0.001274,0.001114,-0.001751
83435,20161219,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.42,0.002013,0.002517,0.001975
83435,20161220,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,39.16,0.004163,0.004128,0.003638
83435,20161221,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,39.15,-0.002677,-0.002613,-0.002457
83435,20161222,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.5,-0.002976,-0.005149,-0.001863
83435,20161223,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.66,0.001761,0.004669,0.001252
83435,20161227,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.92,0.002507,0.003106,0.002248
83435,20161228,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.73,-0.008262,-0.008009,-0.008357
83435,20161229,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.64,0.000514,0.001312,-0.000293
83435,20161230,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.67,-0.004076,-0.00183,-0.004637
83435,20170103,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,38.9,0.008184,0.009112,0.008487
83435,20170104,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,40.06,0.008467,0.013089,0.005722
83435,20170105,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.34,-0.000943,-0.000907,-0.000771
83435,20170106,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.23,0.002085,-0.001384,0.003517
83435,20170109,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.34,-0.003933,-0.003303,-0.003549
83435,20170110,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.3,0.001298,0.006075,0
83435,20170111,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.59,0.003113,0.002649,0.00283
83435,20170112,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.11,-0.002571,-0.003484,-0.002145
83435,20170113,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.27,0.002827,0.005326,0.00185
83435,20170117,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,41.99,-0.003711,-0.00516,-0.002968
83435,20170118,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.03,0.001299,0.000199,0.001764
83435,20170119,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.09,-0.003902,-0.005108,-0.003609
83435,20170120,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.05,0.003604,0.003839,0.003366
83435,20170123,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,42.4,-0.001953,-0.001949,-0.00269
83435,20170124,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.9,0.00834,0.009525,0.006565
83435,20170125,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.94,0.00807,0.007633,0.008026
83435,20170126,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.55,-0.001158,-0.002545,-0.000735
83435,20170127,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.42,-0.0017,-0.001481,-0.000866
83435,20170130,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.93,-0.007118,-0.009691,-0.00601
83435,20170131,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.07,0.000821,0.003937,-0.00089
83435,20170201,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.78,0.000044,0.000922,0.000298
83435,20170202,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.69,0.000554,0.000544,0.00057
83435,20170203,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,43.71,0.007686,0.008342,0.007265
83435,20170206,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.42,-0.002722,-0.003233,-0.002115
83435,20170207,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,44.37,-0.000575,-0.002244,0.000227
83435,20170208,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.07,0.00097,-0.00009,0.000693
83435,20170209,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.08,0.006359,0.007693,0.005752
83435,20170210,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.03,0.004056,0.006296,0.003566
83435,20170213,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.46,0.004451,0.00268,0.005246
83435,20170214,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.02,0.003689,0.002409,0.004007
83435,20170215,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.65,0.004644,0.003567,0.004992
83435,20170216,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.16,-0.001351,-0.002317,-0.000864
83435,20170217,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.1,0.001867,0.001406,0.001679
83435,20170221,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.5,0.005801,0.004445,0.006048
83435,20170222,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.98,-0.001822,-0.004076,-0.001082
83435,20170223,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.41,-0.000992,-0.003654,0.000419
83435,20170224,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.55,0.00026,-0.001671,0.001493
83435,20170227,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.71,0.001889,0.005496,0.001018
83435,20170228,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.66,-0.004649,-0.009053,-0.002578
83435,20170301,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.24,0.013188,0.011076,0.013674
83435,20170302,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.94,-0.006934,-0.008099,-0.00586
83435,20170303,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.91,0.000921,0.000025,0.000504
83435,20170306,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.64,-0.00383,-0.006297,-0.003277
83435,20170307,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.73,-0.003477,-0.00454,-0.002913
83435,20170308,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.98,-0.00352,-0.004314,-0.002284
83435,20170309,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.94,-0.000291,-0.003505,0.0008
83435,20170310,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.98,0.00342,0.003315,0.003269
83435,20170313,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.57,0.00137,0.004754,0.000367
83435,20170314,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.37,-0.004235,-0.006481,-0.003379
83435,20170315,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.29,0.010075,0.011789,0.008375
83435,20170316,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.61,-0.000653,0.003314,-0.001627
83435,20170317,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.59,-0.000875,0.002189,-0.001314
83435,20170320,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.77,-0.002365,-0.002177,-0.00201
83435,20170321,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,45.77,-0.013693,-0.016383,-0.012408
83435,20170322,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.06,0.001735,-0.002139,0.00189
83435,20170323,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.6,0.000126,0.00403,-0.00106
83435,20170324,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.4,-0.000435,0.001295,-0.000844
83435,20170327,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.4,-0.000357,0.00269,-0.00102
83435,20170328,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.57,0.006882,0.005609,0.007251
83435,20170329,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.78,0.002,0.005474,0.001085
83435,20170330,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.62,0.002564,0.002777,0.002935
83435,20170331,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.41,-0.001114,0.002203,-0.002255
83435,20170403,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.43,-0.002706,-0.006102,-0.001642
83435,20170404,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.23,0.000529,-0.002187,0.00056
83435,20170405,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.38,-0.00421,-0.006725,-0.003055
83435,20170406,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.28,0.003274,0.006046,0.001929
83435,20170407,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.44,-0.000724,0.00005,-0.000827
83435,20170410,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,47.21,0.00142,0.002415,0.000688
83435,20170411,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.79,-0.000258,0.00275,-0.001434
83435,20170412,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.83,-0.00459,-0.005869,-0.00376
83435,20170413,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,46.9,-0.007221,-0.006361,-0.006815
83435,20170417,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,47.39,0.008651,0.006057,0.008613
83435,20170418,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,47.56,-0.002535,-0.002719,-0.002903
83435,20170419,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,47,-0.001457,0.000246,-0.001716
83435,20170420,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,47.67,0.007651,0.007061,0.007557
83435,20170421,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,47.52,-0.002877,-0.002142,-0.003035
83435,20170424,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.15,0.010738,0.007802,0.01084
83435,20170425,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.4,0.005976,0.006068,0.006091
83435,20170426,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.26,-0.00017,0.003729,-0.000486
83435,20170427,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.36,-0.000188,-0.001853,0.000553
83435,20170428,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.21,-0.002641,-0.00425,-0.001913
83435,20170501,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.61,0.001964,0.001058,0.001732
83435,20170502,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.09,0.000239,-0.002032,0.001189
83435,20170503,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.54,-0.002765,-0.004664,-0.001271
83435,20170504,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.45,-0.000855,-0.004833,0.000582
83435,20170505,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.49,0.005773,0.006187,0.004089
83435,20170508,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,48.85,-0.001088,-0.001311,0.000038
83435,20170509,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.49,-0.001032,0.000489,-0.001025
83435,20170510,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.4,0.002314,0.003872,0.001131
83435,20170511,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.69,-0.003006,-0.003344,-0.002163
83435,20170512,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.65,-0.00157,-0.002293,-0.001478
83435,20170515,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.86,0.005514,0.005707,0.004776
83435,20170516,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.96,-0.000538,-0.001309,-0.000687
83435,20170517,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.65,-0.018338,-0.017024,-0.018178
83435,20170518,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,49.63,0.003336,-0.000135,0.003687
83435,20170519,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.18,0.007544,0.008076,0.006767
83435,20170522,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.65,0.00537,0.004082,0.00516
83435,20170523,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.31,0.001519,0.000515,0.001838
83435,20170524,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.32,0.002378,0.000662,0.002489
83435,20170525,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.6,0.003147,0.000247,0.004442
83435,20170526,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.67,0.000189,0.00004,0.000311
83435,20170530,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.56,-0.0024,-0.005529,-0.001205
83435,20170531,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.32,-0.000443,-0.000766,-0.00046
83435,20170601,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.65,0.008896,0.010791,0.007571
83435,20170602,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.6,0.003467,0.004443,0.003708
83435,20170605,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.6,-0.001857,-0.004078,-0.001218
83435,20170606,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.5,-0.00217,-0.000809,-0.002779
83435,20170607,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,50.55,0.000537,-0.001048,0.001568
83435,20170608,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,55.71,0.001536,0.005639,0.000267
83435,20170609,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,54.02,-0.000545,0.002024,-0.00083
83435,20170612,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,53.12,-0.000923,-0.001251,-0.000979
83435,20170613,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,52,0.005084,0.005249,0.004511
83435,20170614,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,52.63,-0.00238,-0.004472,-0.000996
83435,20170615,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,52.58,-0.003116,-0.005446,-0.00224
83435,20170616,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,52.58,0.000448,-0.000376,0.000284
83435,20170619,98433210,YHOO,YAHOO INC,YHOO,14521,98433210,,0.00761,0.00602,0.008347
